Reporting Year,Facility ID,Facility Name,Industry,Chemical ID,Chemical Name,CAS No,Processed,Manufactured,Other Use,Released to Air,Released to Land,Released to Surface Water,Released to Disposal,Released to Recycling
2014,25249,CNC Metal Fabrication Inc,All Other Misc. Fabricated Metal Product Mfg.,8,"Chromium, Hexavalent and its compounds",,15,,,0,,,,
2014,25249,CNC Metal Fabrication Inc,All Other Misc. Fabricated Metal Product Mfg.,16,Manganese and its compounds,,29,,0,0,,,,
2014,25249,CNC Metal Fabrication Inc,All Other Misc. Fabricated Metal Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,359,,359,,,,
2014,24209,CSD Int,Other Motor Vehicle Parts Mfg.,15,Lead and its compounds,,,,288,11,,,,
2014,24209,CSD Int,Other Motor Vehicle Parts Mfg.,16,Manganese and its compounds,,,,65,0,,,,
2014,24757,CUI Canada Incformer Tectrol Inc,All Other Electrical Equip. & Component Mfg.,15,Lead and its compounds,,250,,,1,,,,
2014,214,Cameron Advertising Displays Limited,Commercial Screen Printing,25,Volatile Organic Compounds (VOCs) Total,,,,1477,1477,,,,
2014,217,Campbell Company Of Canada,"Fruit & Vegetable Canning, Pickling & Drying",14,Formaldehyde,50-00-0,,415,,415,,,,
2014,217,Campbell Company Of Canada,"Fruit & Vegetable Canning, Pickling & Drying",23,Nitrogen Oxides (NOx),11104-93-1,,21574,,21574,,,,
2014,217,Campbell Company Of Canada,"Fruit & Vegetable Canning, Pickling & Drying",24,Particulate Matter 2.5 (PM2.5),,,398,,398,,,,
2014,217,Campbell Company Of Canada,"Fruit & Vegetable Canning, Pickling & Drying",25,Volatile Organic Compounds (VOCs) Total,,925,1107,49,2081,,,,
2014,23498,Campus Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,724,454,,,,
2014,25351,CanaDatum Moulds Ltd,Industrial Mould Mfg.,24,Particulate Matter 2.5 (PM2.5),,,136,,136,,,,
2014,24011,Canadain Builders Hardware,Hardware Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,328,328,,,,
2014,24011,Canadain Builders Hardware,Hardware Mfg.,18,Nickel and its compounds,,250,,,0,,,,
2014,24011,Canadain Builders Hardware,Hardware Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,6,410,416,,,,
2014,365,Canadian Custom Packaging,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,302998,,,0,,,,
2014,22859,Canadian Linen And Uniform Service Co,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),23,Nitrogen Oxides (NOx),11104-93-1,,1775,,1775,,,,
2014,22860,Canadian Linen And Uniform Service Co,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),24,Particulate Matter 2.5 (PM2.5),,,72,,72,,,,
2014,22859,Canadian Linen And Uniform Service Co,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),24,Particulate Matter 2.5 (PM2.5),,,653,,653,,,,
2014,22859,Canadian Linen And Uniform Service Co,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),25,Volatile Organic Compounds (VOCs) Total,,,,126,126,,,,
2014,23073,Canadian Linen Uniform Service Co,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,1494,,1494,,,,
2014,23073,Canadian Linen Uniform Service Co,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,155,,155,,,,
2014,23073,Canadian Linen Uniform Service Co,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,,262,262,,,,
2014,24346,Canadian Printco Limited,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,1421,,215,1145,,,,
2014,472,Canroof Corporation Inc CRC Toronto,Asphalt Shingle & Coating Material Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,4030,,4030,,,,
2014,472,Canroof Corporation Inc CRC Toronto,Asphalt Shingle & Coating Material Mfg.,24,Particulate Matter 2.5 (PM2.5),,,11753,,11753,,,,
2014,472,Canroof Corporation Inc CRC Toronto,Asphalt Shingle & Coating Material Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,220,3159,3379,,,,
2014,25135,Cargill Kitchen Solutions,All Other Food Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,988,,988,,,,
2014,25135,Cargill Kitchen Solutions,All Other Food Mfg.,24,Particulate Matter 2.5 (PM2.5),,,77,,77,,,,
2014,23247,Carstar On St Clair,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,443,259,,,,
2014,170,Cascades Containerboard Packaging  Lithotech,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,945,,945,,,,
2014,170,Cascades Containerboard Packaging  Lithotech,Other Printing,24,Particulate Matter 2.5 (PM2.5),,,71,,71,,,,
2014,170,Cascades Containerboard Packaging  Lithotech,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,9787,5321,,,,
2014,23914,Cascades Recovery Inc,Material Recovery Facilities,16,Manganese and its compounds,,54,,,54,,,,
2014,23433,Castle Auto Collision  Mechanical Service,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,259,150,,,,
2014,24756,Caterpillar Tunneling Canada Corporation,Construction Machinery Mfg.,16,Manganese and its compounds,,205,,,1,,,,
2014,24756,Caterpillar Tunneling Canada Corporation,Construction Machinery Mfg.,18,Nickel and its compounds,,684,,,4,,,,
2014,24756,Caterpillar Tunneling Canada Corporation,Construction Machinery Mfg.,25,Volatile Organic Compounds (VOCs) Total,,27,,,27,,,,
2014,23992,Celestica International Inc,Computer & Peripheral Equipment Mfg.,15,Lead and its compounds,,,8731,,5,,,,
2014,23992,Celestica International Inc,Computer & Peripheral Equipment Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,5505,,5505,,,,
2014,23992,Celestica International Inc,Computer & Peripheral Equipment Mfg.,24,Particulate Matter 2.5 (PM2.5),,,446,,446,,,,
2014,23992,Celestica International Inc,Computer & Peripheral Equipment Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,289,32518,32807,,,,
2014,23354,Century 3000 Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,520,480,,,,
2014,24071,Certified Dry Cleaners Inc,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,220,0,,,,
2014,341,Christian Sood,Testing Laboratories,5,Cadmium and its compounds,,,,1,0,0,0,,
2014,341,Christian Sood,Testing Laboratories,17,Mercury and its compounds,,,,1,0,0,0,,
2014,23376,Christom Auto Body,Automotive Exhaust System Repair,24,Particulate Matter 2.5 (PM2.5),,,111,,111,,,,
2014,23376,Christom Auto Body,Automotive Exhaust System Repair,25,Volatile Organic Compounds (VOCs) Total,,164,,1,163,,,,
2014,23958,Chrysler Etobicoke Casting Plant,Non-Ferrous Die-Casting Foundries,23,Nitrogen Oxides (NOx),11104-93-1,,12111,,12111,,,,
2014,23958,Chrysler Etobicoke Casting Plant,Non-Ferrous Die-Casting Foundries,24,Particulate Matter 2.5 (PM2.5),,,4601,,4601,,,,
2014,23958,Chrysler Etobicoke Casting Plant,Non-Ferrous Die-Casting Foundries,25,Volatile Organic Compounds (VOCs) Total,,,454,,454,,,,
2014,24030,Cinram Canda Operations LLC,Mfg. & Reproducing Magnetic & Optical Media,18,Nickel and its compounds,,825,,,,,,,
2014,24030,Cinram Canda Operations LLC,Mfg. & Reproducing Magnetic & Optical Media,25,Volatile Organic Compounds (VOCs) Total,,,,14091,2424,,,,
2014,23077,Cintas Canada Limited,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,641,,641,,,,
2014,23077,Cintas Canada Limited,Linen & Uniform Supply,19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,12,12,,,,
2014,23077,Cintas Canada Limited,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,35,,35,,,,
2014,23143,Cintas Canada limited,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,881,,881,,,,
2014,23147,Cintas Canada limited,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,1334,,1334,,,,
2014,23107,Cintas Canada limited,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,1357,,1357,,,,
2014,23147,Cintas Canada limited,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,25,,25,,,,
2014,23107,Cintas Canada limited,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,578,,578,,,,
2014,23143,Cintas Canada limited,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,33,,33,,,,
2014,23107,Cintas Canada limited,Linen & Uniform Supply,19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,188,188,,,,
2014,23107,Cintas Canada limited,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,75,86563,18187,,,,
2014,23143,Cintas Canada limited,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,97,0,97,,,,
2014,23147,Cintas Canada limited,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,73,,73,,,,
2014,512,City Of Toronto City Clerk's Office,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,171,,677,750,,,,
2014,559,City Of Toronto Exhibition Place,Convention & Trade Show Organizers,9,"Chromium, Non-Hexavalent and its compounds",,3,,,0,,,,
2014,559,City Of Toronto Exhibition Place,Convention & Trade Show Organizers,16,Manganese and its compounds,,1,,,0,,,,
2014,559,City Of Toronto Exhibition Place,Convention & Trade Show Organizers,18,Nickel and its compounds,,4,,,0,,,,
2014,559,City Of Toronto Exhibition Place,Convention & Trade Show Organizers,24,Particulate Matter 2.5 (PM2.5),,,1,,1,,,,
2014,22922,City Of Toronto F J Horgan Water Treatment Plant,Water Supply & Irrigation Systems,23,Nitrogen Oxides (NOx),11104-93-1,,1050,,1050,,,,
2014,22922,City Of Toronto F J Horgan Water Treatment Plant,Water Supply & Irrigation Systems,24,Particulate Matter 2.5 (PM2.5),,,41,,41,,,,
2014,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,5,Cadmium and its compounds,,35,,,4,,31,,
2014,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,15,Lead and its compounds,,379,,,24,,156,,
2014,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,17,Mercury and its compounds,,8,,,6,,2,,
2014,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,18,Nickel and its compounds,,645,,,,,394,,
2014,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,23,Nitrogen Oxides (NOx),11104-93-1,,144000,,144000,,,,
2014,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,24,Particulate Matter 2.5 (PM2.5),,,7770,,7770,,,,
2014,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,25,Volatile Organic Compounds (VOCs) Total,,,911,,911,,,,
2014,572,City Of Toronto North Toronto Treatment Plant,Sewage Treatment Facilities,5,Cadmium and its compounds,,4,,,,,4,,
2014,572,City Of Toronto North Toronto Treatment Plant,Sewage Treatment Facilities,15,Lead and its compounds,,59,,,,,21,,
2014,572,City Of Toronto North Toronto Treatment Plant,Sewage Treatment Facilities,17,Mercury and its compounds,,1,,,,,0,,
2014,502,City of Toronto Dufferin Organics Processing Facility,Waste Treatment & Disposal,23,Nitrogen Oxides (NOx),11104-93-1,,438,,438,,,,
2014,502,City of Toronto Dufferin Organics Processing Facility,Waste Treatment & Disposal,24,Particulate Matter 2.5 (PM2.5),,,479,,479,,,,
2014,502,City of Toronto Dufferin Organics Processing Facility,Waste Treatment & Disposal,25,Volatile Organic Compounds (VOCs) Total,,,7,,7,,,,
2014,622,City of Toronto Transportation Signs and Markings Sign Shop,Sign Mfg.,15,Lead and its compounds,,2,,,,,,,
2014,622,City of Toronto Transportation Signs and Markings Sign Shop,Sign Mfg.,25,Volatile Organic Compounds (VOCs) Total,,4027,,,4027,,,,
2014,543,Clariant Plastics & Coatings Canada Inc.,All Other Plastic Product Mfg.,8,"Chromium, Hexavalent and its compounds",,1966,,,0,,,,
2014,543,Clariant Plastics & Coatings Canada Inc.,All Other Plastic Product Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,2190,,,0,,,,
2014,543,Clariant Plastics & Coatings Canada Inc.,All Other Plastic Product Mfg.,15,Lead and its compounds,,8684,,,0,,,,
2014,543,Clariant Plastics & Coatings Canada Inc.,All Other Plastic Product Mfg.,16,Manganese and its compounds,,109,,,0,,,,
2014,543,Clariant Plastics & Coatings Canada Inc.,All Other Plastic Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,286,,286,,,,
2014,543,Clariant Plastics & Coatings Canada Inc.,All Other Plastic Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,102,,102,,,,
2014,22105,Clearview Industries Ltd,Metal Window & Door Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,195,195,,,,
2014,25362,Clock Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,226,68,,,,
2014,216,Club Coffee LP,Coffee & Tea Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3405,,3405,,,,
2014,216,Club Coffee LP,Coffee & Tea Mfg.,24,Particulate Matter 2.5 (PM2.5),,,1139,,1139,,,,
2014,216,Club Coffee LP,Coffee & Tea Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,651,,651,,,,
2014,371,Coca-Cola Canada Bottling Limited,Soft Drink & Ice Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3417,,3417,,,,
2014,371,Coca-Cola Canada Bottling Limited,Soft Drink & Ice Mfg.,24,Particulate Matter 2.5 (PM2.5),,,65,,65,,,,
2014,371,Coca-Cola Canada Bottling Limited,Soft Drink & Ice Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,711,,711,,,,
2014,497,Coco Paving Inc Leaside HMA Plant,Asphalt Paving Mixture & Block Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,402,,402,,,,
2014,497,Coco Paving Inc Leaside HMA Plant,Asphalt Paving Mixture & Block Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,140,0,140,,,,
2014,497,Coco Paving Inc Leaside HMA Plant,Asphalt Paving Mixture & Block Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,127,0,127,,,,
2014,498,Coco Paving Inc Wilson HMA Plant,Asphalt Paving Mixture & Block Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1116,,1116,,,,
2014,498,Coco Paving Inc Wilson HMA Plant,Asphalt Paving Mixture & Block Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,370,0,370,,,,
2014,498,Coco Paving Inc Wilson HMA Plant,Asphalt Paving Mixture & Block Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,352,0,352,,,,
2014,24132,Collision Goll Limited,"Turned Product & Screw, Nut & Bolt Mfg.",9,"Chromium, Non-Hexavalent and its compounds",,15580,,,,,,,
2014,24132,Collision Goll Limited,"Turned Product & Screw, Nut & Bolt Mfg.",15,Lead and its compounds,,4944,,,,,,,
2014,24132,Collision Goll Limited,"Turned Product & Screw, Nut & Bolt Mfg.",16,Manganese and its compounds,,8719,,,,,,,
2014,24132,Collision Goll Limited,"Turned Product & Screw, Nut & Bolt Mfg.",18,Nickel and its compounds,,1491,,,,,,,
2014,24132,Collision Goll Limited,"Turned Product & Screw, Nut & Bolt Mfg.",25,Volatile Organic Compounds (VOCs) Total,,13420,,2,13422,,,,
2014,474,Colmar Corporation,Printing Ink Mfg.,16,Manganese and its compounds,,13,,,13,,,,
2014,240,Colour Innovations Print Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,19153,3469,,,,
2014,226,Colwell Canada Corp,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,687,,687,,,,
2014,226,Colwell Canada Corp,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,87935,38,,73304,,,,
2014,24255,Commercial Bakeries Corp,Cookie & Cracker Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1442,,1442,,,,
2014,24255,Commercial Bakeries Corp,Cookie & Cracker Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,27,,27,,,,
2014,24255,Commercial Bakeries Corp,Cookie & Cracker Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,79,0,79,,,,
2014,23148,Conquest Auto Centre Inc,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,429,427,,,,
2014,24121,Conrex Steel Ltd,Cold-Rolled Steel Shape Mfg.,8,"Chromium, Hexavalent and its compounds",,8,,,1,,,,
2014,24121,Conrex Steel Ltd,Cold-Rolled Steel Shape Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,45459,,,7,,,,
2014,24121,Conrex Steel Ltd,Cold-Rolled Steel Shape Mfg.,16,Manganese and its compounds,,78105,,,8,,,,
2014,24121,Conrex Steel Ltd,Cold-Rolled Steel Shape Mfg.,18,Nickel and its compounds,,31198,,,5,,,,
2014,24121,Conrex Steel Ltd,Cold-Rolled Steel Shape Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,575,,575,,,,
2014,24121,Conrex Steel Ltd,Cold-Rolled Steel Shape Mfg.,24,Particulate Matter 2.5 (PM2.5),,,228,,228,,,,
2014,24121,Conrex Steel Ltd,Cold-Rolled Steel Shape Mfg.,25,Volatile Organic Compounds (VOCs) Total,,553,63,,616,,,,
2014,24326,Copacetic Woodwork  Design Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,24,Particulate Matter 2.5 (PM2.5),,,1,,1,,,,
2014,24326,Copacetic Woodwork  Design Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,228,,,228,,,,
